time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-7.079504667503896,-10.375414507210573,22.487486459148176,5.867783540480428,0.032170188985999104,0.0,-4.26184201835432,-8.29966290754228,3.6325801319623463,-0.09724378059013199,-0.05137910916799457,0.0,467.3992140585203,469.0878151723906,467.7293813005234,468.6914086024571
4.199999999999998,-7.336533541724263,-10.8831354458817,22.705986628876968,5.861357507349426,0.02945277169616123,0.0,-4.305556555008312,-8.625048039055455,3.6492832862443203,-0.14979740886222237,-0.035276714006108316,0.0,477.7155469204123,478.94099898840204,480.1851899222693,476.16987643351814
4.259999999999997,-7.596023525119216,-11.40882222675473,22.92137769711997,5.852439662459492,0.027010306079150226,0.0,-4.3440068630578,-8.898890582351182,3.529515539779568,-0.1463966030696897,-0.05471492025210307,0.0,435.69294011401024,434.0632697598192,436.71127734644466,436.97376959483626
4.319999999999996,-7.8578323269712875,-11.951753232556285,23.130699471363357,5.843585718516085,0.024018825518756337,0.0,-4.382763703475449,-9.199816248207856,3.446669057637676,-0.15000984326822142,-0.04158410775368156,0.0,450.36603020058556,451.4255503203548,451.07035973810116,450.7583038981235
4.379999999999995,-8.121944895865793,-12.513165181510564,23.3352665628183,5.834313890045117,0.021986331731354447,0.0,-4.420859756649387,-9.514915919117513,3.3708298002077344,-0.16557811558402602,-0.021740683142558573,0.0,455.9145088261204,457.4971286612444,456.33561615142145,455.06868274765856
4.439999999999993,-8.388307320629263,-13.0933686923214,23.534327764728864,5.824150823160831,0.020291285118496205,0.0,-4.4578284016470295,-9.826277801105228,3.2631573922455464,-0.1783428369985334,-0.0462906386677676,0.0,449.9105452932619,447.91757029399537,448.9066032823149,447.84189665206605
4.499999999999992,-8.656850098092121,-13.692055511295724,23.725795798092037,5.813443266063068,0.01787343353043802,0.0,-4.493476688963263,-10.131127043396214,3.1178571859768116,-0.17869285198553878,-0.030414598808212342,0.0,437.82454712525885,439.14291309014783,438.96132763973014,438.90109871474993
4.559999999999991,-8.927508395577679,-14.30918966264148,23.908123778473545,5.802714751704929,0.01585751817222647,0.0,-4.528393780924204,-10.441209581480722,2.958445961444607,-0.17904067365484239,-0.04087734574449916,0.0,436.86663963045686,435.992593395249,437.1438057254156,437.08336071382865
4.6199999999999894,-9.200272527391306,-14.94602081277768,24.082238611243213,5.791849569996177,0.013473070917549457,0.0,-4.563613597309274,-10.787623084903592,2.8436278743915584,-0.1855211328390748,-0.03755995453632468,0.0,456.5243876952259,456.7883329890784,455.29954669110236,454.74968502787476
4.679999999999988,-9.475057495272786,-15.601427169122465,24.24456543717641,5.781026354765132,0.011327680692192033,0.0,-4.595845153889229,-11.060705580475846,2.56657333390957,-0.17171984789480577,-0.03237448348012869,0.0,398.94136044497094,399.41400479982497,399.62256533378115,400.8435126607587
4.739999999999987,-9.751823742440104,-16.275905941537843,24.39446120761842,5.770682772785921,0.009719159654651754,0.0,-4.629621375261634,-11.423080765450814,2.428105090822013,-0.1737725407607486,-0.01751789107756102,0.0,453.02024905836566,454.2134591505066,454.08112333665053,453.8885075169364
4.799999999999986,-10.030559163489212,-16.969954388102447,24.53140517048012,5.760298929043325,0.008762778060458665,0.0,-4.661574179930632,-11.713374120194711,2.1358336201027877,-0.17168543401339442,-0.012956828768210069,0.0,400.3215020710972,400.73653393333933,400.109013867839,400.26664544074504
4.859999999999984,-10.311274689545986,-17.685159647938953,24.65655875690348,5.7499733610638035,0.008037042818638263,0.0,-4.695597923234795,-12.127858490771466,2.0334637815844716,-0.1729190299524082,-0.01042647842631579,0.0,473.5025434133388,473.6973540786568,473.35577393122315,473.2343451745614
4.919999999999983,-10.594012627286233,-18.424302936962263,24.773126323497863,5.739127850643877,0.007740777305731861,0.0,-4.729023293864775,-12.511496367198687,1.8500400528973473,-0.20495932812186227,0.004246080466481207,0.0,449.2801147342818,450.4686384279668,452.9524865102374,450.33531708899307
4.979999999999982,-10.878738890108021,-19.184999370364444,24.87541954628457,5.726652921834418,0.007982754159478134,0.0,-4.761922102098753,-12.846543104637654,1.5581286616707966,-0.21458921451374063,0.003603215518489471,0.0,414.95439382589666,414.897858984512,415.80082225181246,414.9099875784847
5.0399999999999805,-11.165435851210152,-19.96496171025551,24.95803685625097,5.7135440971196445,0.00803351197045199,0.0,-4.7947109156851715,-13.153871435695523,1.194503529454557,-0.22767305799059376,-0.0053346749176698665,0.0,390.79379772721467,389.9594244010585,390.7155312328035,389.43842806621
